Date|Symbol|Short Volume|Short Exempt Volume|Total Volume|Market Center
20171227|DMRS|95|0|95|K
20180104|DMRS|71|0|71|K
20180130|DMRS|14|0|14|K
20180206|DMRS|75|0|275|K
20180207|DMRS|0|0|530|K
20180306|DMRS|0|0|100|K
20180313|DMRS|0|0|100|K
20180323|DMRS|200|0|200|K
20180326|DMRS|0|0|200|K
20180327|DMRS|400|0|400|K
20180328|DMRS|200|0|200|K
20180402|DMRS|500|0|500|K
20180501|DMRS|0|0|604|K
20180507|DMRS|8|0|1608|K
20180508|DMRS|0|0|1100|K
20180515|DMRS|0|0|100|K
20180529|DMRS|9|0|509|K
20180608|DMRS|0|0|100|K
20180614|DMRS|0|0|500|K
20180625|DMRS|100|0|100|K
20180627|DMRS|0|0|100|K
20180711|DMRS|11|0|11|K
20180713|DMRS|100|0|100|K
20180730|DMRS|0|0|100|K
20180829|DMRS|435|0|435|K
20180830|DMRS|0|0|200|K
20180910|DMRS|0|0|400|K
20181019|DMRS|700|0|700|K
20181107|DMRS|30|0|30|K
20181210|DMRS|0|0|400|K
20181227|DMRS|0|0|86|K
20181228|DMRS|100|0|1096|K
20190108|DMRS|0|0|100|K
20190109|DMRS|200|0|200|K
20190124|DMRS|0|0|1800|K
20190208|DMRS|0|0|81|K
20190225|DMRS|0|0|400|K
20190327|DMRS|0|0|4|K
20190425|DMRS|0|0|100|K
20190514|DMRS|0|0|12|K
20190521|DMRS|0|0|100|K
20190528|DMRS|0|0|100|K
20190610|DMRS|0|0|100|K
20190620|DMRS|0|0|100|K
20190705|DMRS|0|0|135|K
20190726|DMRS|0|0|200|K
20190823|DMRS|0|0|100|K
20190827|DMRS|0|0|10|K
20190828|DMRS|0|0|5|K
20190903|DMRS|0|0|20|K
20190909|DMRS|0|0|100|K
20190911|DMRS|100|0|100|K
20190920|DMRS|0|0|120|K
20190925|DMRS|0|0|19|K
20190927|DMRS|0|0|38|K
20191009|DMRS|0|0|100|K
20191018|DMRS|0|0|100|K
20191021|DMRS|0|0|100|K
20191223|DMRS|0|0|2|K
20191224|DMRS|0|0|2|K
