Date|Symbol|Short Volume|Short Exempt Volume|Total Volume|Market Center
20210505|BBSC|2701|1|7900|P
20210506|BBSC|2783|0|4383|P
20210507|BBSC|9221|0|10077|P
20210510|BBSC|0|0|1401|P
20210511|BBSC|1400|0|1415|P
20210512|BBSC|15|0|1915|P
20210513|BBSC|1293|0|2208|P
20210514|BBSC|0|0|8533|P
20210517|BBSC|0|0|1371|P
20210518|BBSC|0|0|200|P
20210519|BBSC|600|0|1250|P
20210520|BBSC|0|0|1648|P
20210521|BBSC|800|0|1100|P
20210524|BBSC|327|0|580|P
20210525|BBSC|841|0|1754|P
20210526|BBSC|0|0|38|P
20210527|BBSC|0|0|78|P
20210528|BBSC|300|0|3226|P
20210601|BBSC|0|0|103|P
20210602|BBSC|40|0|149|P
20210603|BBSC|112|0|609|P
20210607|BBSC|15|0|132|P
20210608|BBSC|59|0|842|P
20210609|BBSC|74|0|1834|P
20210610|BBSC|0|0|443|P
20210611|BBSC|19|0|440|P
20210614|BBSC|0|0|1|P
20210615|BBSC|51|0|70|P
20210616|BBSC|146|0|453|P
20210617|BBSC|1500|0|1601|P
20210618|BBSC|0|0|3059|P
20210621|BBSC|1700|0|3150|P
20210622|BBSC|0|0|27|P
20210623|BBSC|300|0|697|P
20210624|BBSC|0|0|24|P
20210625|BBSC|0|0|193|P
20210628|BBSC|400|0|1386|P
20210629|BBSC|1|1|203|P
20210630|BBSC|0|0|89|P
20210701|BBSC|1697|0|2760|P
20210702|BBSC|207|0|392|P
20210706|BBSC|0|0|123|P
20210707|BBSC|374|0|3674|P
20210708|BBSC|53|0|68|P
20210709|BBSC|0|0|8|P
20210712|BBSC|0|0|528|P
20210713|BBSC|100|0|112|P
20210714|BBSC|8|0|70|P
20210715|BBSC|3|0|11|P
20210716|BBSC|0|0|17|P
20210304|BUZZ|3614184|17712|4521035|P
20210305|BUZZ|519874|24882|703430|P
20210308|BUZZ|425397|5459|556753|P
20210309|BUZZ|113639|9412|187588|P
20210310|BUZZ|137769|9723|233714|P
20210311|BUZZ|330156|10596|419166|P
20210312|BUZZ|262403|1952|336077|P
20210315|BUZZ|303836|3439|388243|P
20210316|BUZZ|171805|6811|220342|P
20210317|BUZZ|96753|2767|247300|P
20210318|BUZZ|124610|9054|175169|P
20210319|BUZZ|133316|3718|161622|P
20210322|BUZZ|83711|9240|128909|P
20210323|BUZZ|57300|6795|362921|P
20210324|BUZZ|78964|2514|320242|P
20210325|BUZZ|73766|3978|165288|P
20210326|BUZZ|33769|6|71016|P
20210329|BUZZ|26742|0|63042|P
20210330|BUZZ|15658|15|56747|P
20210331|BUZZ|25269|1240|76817|P
20210401|BUZZ|33260|2402|83136|P
20210405|BUZZ|33989|4928|88278|P
20210406|BUZZ|20334|296|59863|P
20210407|BUZZ|27269|2530|58631|P
20210408|BUZZ|44414|2715|95359|P
20210409|BUZZ|49625|0|75442|P
20210412|BUZZ|37017|856|80140|P
20210413|BUZZ|44146|1398|93728|P
20210414|BUZZ|51760|30|140440|P
20210415|BUZZ|27618|0|95594|P
20210416|BUZZ|29101|37|96374|P
20210419|BUZZ|17219|3366|100613|P
20210420|BUZZ|16732|3395|85444|P
20210421|BUZZ|11271|3498|43857|P
20210422|BUZZ|23643|3402|71374|P
20210423|BUZZ|4423|3160|33319|P
20210426|BUZZ|15917|2442|73525|P
20210427|BUZZ|14250|1758|106996|P
20210428|BUZZ|6488|1508|24072|P
20210429|BUZZ|31685|5242|83167|P
20210430|BUZZ|20716|0|65057|P
20210503|BUZZ|19761|2197|75202|P
20210504|BUZZ|14593|4594|97005|P
20210505|BUZZ|31943|5663|92300|P
20210506|BUZZ|33575|18|74833|P
20210507|BUZZ|17646|83|40937|P
20210510|BUZZ|30602|2841|85703|P
20210511|BUZZ|15482|2220|89667|P
20210512|BUZZ|17376|1415|70427|P
20210513|BUZZ|18057|2615|67839|P
20210514|BUZZ|7672|1268|36459|P
20210517|BUZZ|39079|1075|66649|P
20210518|BUZZ|15906|1276|41323|P
20210519|BUZZ|27087|1612|84851|P
20210520|BUZZ|18407|367|31156|P
20210521|BUZZ|17953|614|29393|P
20210524|BUZZ|23335|3564|46426|P
20210525|BUZZ|15232|635|43837|P
20210526|BUZZ|49452|1206|90160|P
20210527|BUZZ|20451|3129|61304|P
20210528|BUZZ|12581|775|62619|P
20210601|BUZZ|10565|323|50077|P
20210602|BUZZ|19375|1772|87775|P
20210603|BUZZ|15169|1341|40991|P
20210604|BUZZ|17955|1766|40484|P
20210607|BUZZ|15286|1404|66112|P
20210608|BUZZ|10265|1149|60328|P
20210609|BUZZ|24129|298|50144|P
20210610|BUZZ|15231|630|40264|P
20210611|BUZZ|13467|1303|31869|P
20210614|BUZZ|8586|600|21420|P
20210615|BUZZ|5932|10|25379|P
20210616|BUZZ|11157|510|38053|P
20210617|BUZZ|11016|332|38513|P
20210618|BUZZ|13267|74|44076|P
20210621|BUZZ|10943|121|30905|P
20210622|BUZZ|18712|510|44676|P
20210623|BUZZ|14583|1488|41715|P
20210624|BUZZ|7272|247|19423|P
20210625|BUZZ|6184|108|22911|P
20210628|BUZZ|13015|264|22689|P
20210629|BUZZ|9499|677|22248|P
20210630|BUZZ|6605|300|17600|P
20210701|BUZZ|5151|26|17038|P
20210702|BUZZ|6699|722|17741|P
20210706|BUZZ|7512|375|21861|P
20210707|BUZZ|29546|128|44077|P
20210708|BUZZ|37719|905|81715|P
20210709|BUZZ|13893|3066|28975|P
20210712|BUZZ|12767|88|33540|P
20210713|BUZZ|6589|28|21098|P
20210714|BUZZ|5036|771|30670|P
20210715|BUZZ|12208|288|38908|P
20210716|BUZZ|12508|636|25865|P
20201118|DFAU|45206|0|45791|P
20201119|DFAU|50005|2|54905|P
20201120|DFAU|41467|0|60171|P
20201123|DFAU|17022|813|18214|P
20201124|DFAU|13991|100|18324|P
20201125|DFAU|23122|0|27886|P
20201127|DFAU|6836|0|6836|P
20201130|DFAU|28120|0|30112|P
20201201|DFAU|7661|1|9671|P
20201202|DFAU|16054|0|17454|P
20201203|DFAU|19103|0|22578|P
20201204|DFAU|102615|0|119462|P
20201207|DFAU|21175|0|24898|P
20201208|DFAU|14163|0|15626|P
20201209|DFAU|18656|0|19427|P
20201210|DFAU|28203|0|30187|P
20201211|DFAU|17496|3299|19905|P
20201214|DFAU|18923|0|27474|P
20201215|DFAU|11657|329|13054|P
20201216|DFAU|10501|0|12700|P
20201217|DFAU|16100|0|30536|P
20201218|DFAU|32461|0|32702|P
20201221|DFAU|14674|0|18707|P
20201222|DFAU|33293|4000|33533|P
20201223|DFAU|7347|0|9435|P
20201224|DFAU|3876|0|6050|P
20201228|DFAU|15686|0|17919|P
20201229|DFAU|13040|0|14218|P
20201230|DFAU|3078|0|9265|P
20201231|DFAU|3847|0|4395|P
20210104|DFAU|18360|1|19890|P
20210105|DFAU|22046|25|27793|P
20210106|DFAU|13718|300|28371|P
20210107|DFAU|16236|1|21108|P
