Date|Symbol|Short Volume|Short Exempt Volume|Total Volume|Market Center
20180514|DMRS|0|0|90|Z
20180529|DMRS|0|0|100|Z
20180614|DMRS|0|0|500|Z
20180625|DMRS|100|0|100|Z
20180730|DMRS|0|0|200|Z
20180801|DMRS|0|0|140|Z
20180829|DMRS|100|0|100|Z
20180830|DMRS|0|0|200|Z
20181019|DMRS|300|0|300|Z
20181204|DMRS|0|0|96|Z
20181207|DMRS|0|0|172|Z
20181210|DMRS|0|0|379|Z
20181228|DMRS|100|0|1300|Z
20190104|DMRS|252|0|252|Z
20190124|DMRS|101|0|901|Z
20190212|DMRS|0|0|200|Z
20190220|DMRS|8|0|8|Z
20190422|DMRS|0|0|100|Z
20190604|DMRS|0|0|100|Z
20190605|DMRS|0|0|100|Z
20190619|DMRS|0|0|9|Z
20190620|DMRS|0|0|26|Z
20190627|DMRS|0|0|20|Z
20190705|DMRS|0|0|100|Z
20190717|DMRS|0|0|100|Z
20190723|DMRS|0|0|89|Z
20190726|DMRS|0|0|200|Z
20190801|DMRS|0|0|177|Z
20190806|DMRS|0|0|107|Z
20190809|DMRS|39|0|139|Z
20190830|DMRS|0|0|300|Z
20190904|DMRS|0|0|300|Z
20190909|DMRS|0|0|200|Z
20190911|DMRS|0|0|400|Z
20190920|DMRS|0|0|100|Z
20190924|DMRS|0|0|100|Z
20191008|DMRS|0|0|300|Z
20191009|DMRS|0|0|100|Z
20191014|DMRS|0|0|100|Z
20191015|DMRS|0|0|100|Z
20191018|DMRS|0|0|200|Z
20191021|DMRS|0|0|200|Z
20191022|DMRS|0|0|194|Z
20191024|DMRS|0|0|103|Z
20191030|DMRS|0|0|96|Z
20191107|DMRS|0|0|29|Z
20191113|DMRS|0|0|200|Z
20191203|DMRS|0|0|100|Z
20191218|DMRS|0|0|151|Z
20191219|DMRS|0|0|45|Z
20191220|DMRS|0|0|100|Z
20200117|DMRS|0|0|200|Z
20200210|DMRS|0|0|802|Z
20200211|DMRS|0|0|805|Z
